student_ID,course_ID,semester_ID
202,13,4
202,6,5
202,8,6
202,14,7
202,17,8
202,10,9
202,11,10
202,12,11
202,3,12
203,3,1
203,7,2
203,9,3
203,13,4
203,5,5
203,2,6
203,14,7
203,4,8
203,18,9
203,8,10
203,6,11
203,15,12
204,3,1
204,7,2
204,4,3
204,16,4
204,6,5
204,12,6
204,10,7
204,2,8
204,11,9
204,17,10
204,14,11
204,9,12
205,12,1
205,1,2
205,9,3
205,13,4
205,5,5
205,15,6
205,4,7
205,14,8
205,11,9
205,2,10
205,10,11
205,3,12
206,12,1
206,1,2
206,9,3
206,13,4
206,8,5
206,10,6
206,5,7
206,17,8
206,4,9
206,3,10
206,14,11
206,2,12
207,12,1
207,1,2
207,3,3
207,7,4
207,10,5
207,4,6
207,6,7
207,15,8
207,17,9
207,2,10
207,11,11
207,9,12
208,4,1
208,16,2
208,9,3
208,13,4
208,5,5
208,8,6
208,11,7
208,14,8
208,18,9
208,17,10
208,12,11
208,6,12
209,12,1
209,1,2
209,9,3
209,13,4
209,14,5
209,11,6
209,4,7
209,2,8
209,10,9
209,18,10
209,17,11
209,5,12
210,3,1
210,7,2
210,9,3
210,13,4
210,18,5
210,2,6
210,4,7
210,6,8
210,5,9
210,12,10
210,14,11
210,10,12
211,12,1
211,1,2
211,3,3
211,7,4
211,4,5
211,14,6
211,2,7
211,5,8
211,6,9
211,10,10
211,15,11
211,17,12
212,3,1
212,7,2
212,9,3
212,13,4
212,15,5
212,17,6
212,10,7
212,11,8
212,6,9
212,2,10
212,14,11
212,12,12
213,12,1
213,1,2
213,3,3
213,7,4
213,17,5
213,9,6
213,10,7
213,5,8
213,15,9
213,18,10
213,14,11
213,6,12
214,3,1
214,7,2
214,4,3
214,16,4
214,14,5
214,9,6
214,2,7
214,15,8
214,11,9
214,18,10
214,10,11
214,17,12
215,9,1
215,13,2
215,4,3
215,16,4
215,14,5
215,17,6
215,18,7
215,15,8
215,12,9
215,10,10
215,2,11
215,5,12
216,12,1
216,1,2
216,9,3
216,13,4
216,10,5
216,2,6
216,17,7
216,6,8
216,15,9
216,4,10
216,8,11
216,11,12
217,9,1
217,13,2
217,3,3
217,7,4
217,17,5
217,14,6
217,8,7
217,6,8
217,12,9
217,11,10
217,2,11
217,18,12
218,12,1
218,1,2
218,9,3
218,13,4
218,14,5
218,5,6
218,2,7
218,6,8
218,17,9
218,3,10
218,8,11
218,18,12
219,12,1
219,1,2
219,9,3
219,13,4
219,8,5
219,3,6
219,2,7
219,15,8
219,11,9
219,4,10
219,17,11
219,6,12
220,4,1
220,16,2
220,3,3
220,7,4
220,9,5
220,12,6
220,2,7
220,5,8
220,14,9
220,8,10
220,15,11
220,10,12
221,3,1
221,7,2
221,4,3
221,16,4
221,12,5
221,17,6
221,6,7
221,2,8
221,15,9
221,11,10
221,8,11
221,18,12
222,3,1
222,7,2
222,12,3
222,1,4
222,15,5
222,4,6
222,10,7
222,8,8
222,2,9
222,11,10
222,14,11
222,17,12
223,12,1
223,1,2
223,3,3
223,7,4
223,11,5
223,5,6
223,14,7
223,4,8
223,8,9
223,10,10
223,9,11
223,2,12
224,3,1
224,7,2
224,12,3
224,1,4
224,15,5
224,2,6
224,10,7
224,9,8
224,8,9
224,18,10
224,6,11
224,5,12
225,12,1
225,1,2
225,9,3
225,13,4
225,15,5
225,14,6
225,3,7
225,17,8
225,4,9
225,11,10
225,2,11
225,10,12
226,12,1
226,1,2
226,3,3
226,7,4
226,8,5
226,15,6
226,10,7
226,2,8
226,11,9
226,18,10
226,14,11
226,9,12
227,9,1
227,13,2
227,12,3
227,1,4
227,18,5
227,8,6
227,3,7
227,5,8
227,4,9
227,10,10
227,2,11
227,11,12
228,9,1
228,13,2
228,4,3
228,16,4
228,3,5
228,10,6
228,5,7
228,18,8
228,6,9
228,11,10
228,8,11
228,17,12
229,3,1
229,7,2
229,4,3
229,16,4
229,17,5
229,15,6
229,9,7
229,18,8
229,5,9
229,6,10
229,8,11
229,2,12
230,12,1
230,1,2
230,4,3
230,16,4
230,8,5
230,18,6
230,17,7
230,5,8
230,9,9
230,15,10
230,10,11
230,3,12
231,12,1
231,1,2
231,9,3
231,13,4
231,15,5
231,18,6
231,11,7
231,2,8
231,5,9
231,3,10
231,4,11
231,14,12
232,4,1
232,16,2
232,12,3
232,1,4
232,3,5
232,15,6
232,10,7
232,8,8
232,6,9
232,2,10
232,5,11
232,18,12
233,9,1
233,13,2
233,4,3
233,16,4
233,10,5
233,11,6
233,18,7
233,14,8
233,5,9
233,17,10
233,2,11
233,6,12
234,12,1
234,1,2
234,4,3
234,16,4
234,9,5
234,3,6
234,5,7
234,10,8
234,17,9
234,6,10
234,18,11
234,11,12
235,12,1
235,1,2
235,3,3
235,7,4
235,11,5
235,15,6
235,9,7
235,5,8
235,14,9
235,2,10
235,10,11
235,4,12
236,4,1
236,16,2
236,9,3
236,13,4
236,14,5
236,10,6
236,2,7
236,3,8
236,5,9
236,18,10
236,12,11
236,8,12
237,3,1
237,7,2
237,12,3
237,1,4
237,17,5
237,9,6
237,14,7
237,18,8
237,15,9
237,10,10
237,6,11
237,8,12
238,12,1
238,1,2
238,9,3
238,13,4
238,18,5
238,10,6
238,6,7
238,14,8
238,15,9
238,2,10
238,8,11
238,4,12
239,12,1
239,1,2
239,3,3
239,7,4
239,17,5
239,6,6
239,9,7
239,5,8
239,18,9
239,2,10
239,15,11
239,8,12
240,3,1
240,7,2
240,4,3
240,16,4
240,6,5
240,15,6
240,14,7
240,8,8
240,11,9
240,17,10
240,18,11
240,2,12
241,9,1
241,13,2
241,4,3
241,16,4
241,18,5
241,2,6
241,10,7
241,8,8
241,17,9
241,11,10
241,14,11
241,6,12
242,4,1
242,16,2
242,12,3
242,1,4
242,15,5
242,10,6
242,9,7
242,8,8
242,17,9
242,14,10
242,5,11
242,3,12
243,4,1
243,16,2
243,12,3
243,1,4
243,18,5
243,10,6
243,9,7
243,8,8
243,17,9
243,2,10
243,5,11
243,6,12
244,12,1
244,1,2
244,3,3
244,7,4
244,15,5
244,4,6
244,9,7
244,11,8
244,2,9
244,5,10
244,6,11
244,10,12
245,12,1
245,1,2
245,4,3
245,16,4
245,17,5
245,6,6
245,2,7
245,18,8
245,3,9
245,9,10
245,14,11
245,8,12
246,12,1
246,1,2
246,4,3
246,16,4
246,6,5
246,15,6
246,11,7
246,5,8
246,17,9
246,9,10
246,8,11
246,2,12
247,3,1
247,7,2
247,4,3
247,16,4
247,17,5
247,8,6
247,15,7
247,14,8
247,10,9
247,9,10
247,12,11
247,2,12
248,12,1
248,1,2
248,9,3
248,13,4
248,10,5
248,11,6
248,3,7
248,8,8
248,5,9
248,18,10
248,6,11
248,4,12
249,12,1
249,1,2
249,9,3
249,13,4
249,15,5
249,17,6
249,8,7
249,5,8
249,11,9
249,10,10
249,18,11
249,2,12
250,12,1
250,1,2
250,4,3
250,16,4
250,11,5
250,15,6
250,10,7
250,18,8
250,17,9
250,5,10
250,8,11
250,14,12
251,4,1
251,16,2
251,3,3
251,7,4
251,18,5
251,15,6
251,9,7
251,14,8
251,11,9
251,12,10
251,5,11
251,2,12
252,9,1
252,13,2
252,12,3
252,1,4
252,4,5
252,5,6
252,15,7
252,2,8
252,18,9
252,11,10
252,3,11
252,8,12
253,12,1
253,1,2
253,9,3
253,13,4
253,15,5
253,8,6
253,18,7
253,4,8
253,6,9
253,17,10
253,5,11
253,3,12
254,12,1
254,1,2
254,4,3
254,16,4
254,3,5
254,17,6
254,14,7
254,11,8
254,2,9
254,9,10
254,15,11
254,5,12
255,4,1
255,16,2
255,3,3
255,7,4
255,6,5
255,2,6
255,9,7
255,17,8
255,11,9
255,8,10
255,14,11
255,5,12
256,12,1
256,1,2
256,3,3
256,7,4
256,2,5
256,11,6
256,4,7
256,18,8
256,8,9
256,15,10
256,14,11
256,10,12
257,12,1
257,1,2
257,4,3
257,16,4
257,9,5
257,8,6
257,18,7
257,5,8
257,11,9
257,17,10
257,2,11
257,3,12
258,9,1
258,13,2
258,3,3
258,7,4
258,6,5
258,12,6
258,18,7
258,14,8
258,15,9
258,2,10
258,11,11
258,5,12
259,4,1
259,16,2
259,3,3
259,7,4
259,15,5
259,8,6
259,11,7
259,10,8
259,17,9
259,5,10
259,9,11
259,2,12
260,9,1
260,13,2
260,3,3
260,7,4
260,5,5
260,6,6
260,4,7
260,14,8
260,15,9
260,18,10
260,17,11
260,8,12
261,3,1
261,7,2
261,4,3
261,16,4
261,18,5
261,11,6
261,9,7
261,14,8
261,6,9
261,12,10
261,10,11
261,2,12
262,3,1
262,7,2
262,12,3
262,1,4
262,17,5
262,5,6
262,11,7
262,2,8
262,4,9
262,6,10
262,14,11
262,18,12
263,3,1
263,7,2
263,9,3
263,13,4
263,4,5
263,18,6
263,8,7
263,11,8
263,12,9
263,14,10
263,6,11
263,2,12
264,3,1
264,7,2
264,9,3
264,13,4
264,17,5
264,10,6
264,6,7
264,2,8
264,12,9
264,8,10
264,18,11
264,4,12
265,3,1
265,7,2
265,12,3
265,1,4
265,6,5
265,5,6
265,15,7
265,18,8
265,10,9
265,8,10
265,11,11
265,14,12
266,12,1
266,1,2
266,4,3
266,16,4
266,18,5
266,3,6
266,17,7
266,10,8
266,11,9
266,9,10
266,8,11
266,15,12
267,4,1
267,16,2
267,9,3
267,13,4
267,18,5
267,6,6
267,10,7
267,5,8
267,8,9
267,12,10
267,2,11
267,11,12
268,9,1
268,13,2
268,3,3
268,7,4
268,8,5
268,5,6
268,15,7
268,6,8
268,18,9
268,10,10
268,2,11
268,14,12
269,4,1
269,16,2
269,3,3
269,7,4
269,8,5
269,15,6
269,12,7
269,14,8
269,5,9
269,17,10
269,9,11
269,18,12
270,4,1
270,16,2
270,12,3
270,1,4
270,9,5
270,14,6
270,8,7
270,3,8
270,5,9
270,10,10
270,17,11
270,11,12
271,9,1
271,13,2
271,12,3
271,1,4
271,6,5
271,2,6
271,3,7
271,4,8
271,10,9
271,5,10
271,8,11
271,15,12
272,3,1
272,7,2
272,9,3
272,13,4
272,17,5
272,6,6
272,8,7
272,4,8
272,5,9
272,18,10
272,15,11
272,14,12
273,4,1
273,16,2
273,12,3
273,1,4
273,14,5
273,10,6
273,17,7
273,3,8
273,18,9
273,5,10
273,9,11
273,11,12
274,3,1
274,7,2
274,12,3
274,1,4
274,17,5
274,15,6
274,5,7
274,14,8
274,11,9
274,2,10
274,9,11
274,8,12
275,9,1
275,13,2
275,3,3
275,7,4
275,10,5
275,6,6
275,18,7
275,4,8
275,15,9
275,14,10
275,12,11
275,17,12
276,9,1
276,13,2
276,3,3
276,7,4
276,8,5
276,11,6
276,12,7
276,5,8
276,18,9
276,14,10
276,15,11
276,6,12
277,12,1
277,1,2
277,4,3
277,16,4
277,17,5
277,9,6
277,15,7
277,8,8
277,18,9
277,3,10
277,11,11
277,10,12
278,12,1
278,1,2
278,4,3
278,16,4
278,10,5
278,11,6
278,15,7
278,3,8
278,17,9
278,2,10
278,18,11
278,6,12
279,4,1
279,16,2
279,3,3
279,7,4
279,11,5
279,2,6
279,10,7
279,5,8
279,17,9
279,6,10
279,12,11
279,18,12
280,4,1
280,16,2
280,3,3
280,7,4
280,9,5
280,14,6
280,8,7
280,5,8
280,10,9
280,2,10
280,11,11
280,15,12
281,3,1
281,7,2
281,9,3
281,13,4
281,18,5
281,17,6
281,12,7
281,11,8
281,2,9
281,6,10
281,8,11
281,10,12
282,12,1
282,1,2
282,9,3
282,13,4
282,2,5
282,4,6
282,5,7
282,18,8
282,10,9
282,15,10
282,6,11
282,3,12
283,12,1
283,1,2
283,9,3
283,13,4
283,4,5
283,6,6
283,10,7
283,17,8
283,2,9
283,3,10
283,18,11
283,11,12
284,9,1
284,13,2
284,12,3
284,1,4
284,5,5
284,17,6
284,2,7
284,4,8
284,3,9
284,10,10
284,11,11
284,6,12
285,12,1
285,1,2
285,9,3
285,13,4
285,8,5
285,5,6
285,15,7
285,10,8
285,18,9
285,4,10
285,11,11
285,6,12
286,9,1
286,13,2
286,3,3
286,7,4
286,2,5
286,4,6
286,5,7
286,15,8
286,10,9
286,18,10
286,11,11
286,17,12
287,9,1
287,13,2
287,12,3
287,1,4
287,11,5
287,10,6
287,8,7
287,18,8
287,5,9
287,4,10
287,15,11
287,3,12
288,12,1
288,1,2
288,9,3
288,13,4
288,8,5
288,17,6
288,5,7
288,4,8
288,18,9
288,6,10
288,14,11
288,10,12
289,4,1
289,16,2
289,12,3
289,1,4
289,11,5
289,6,6
289,17,7
289,10,8
289,8,9
289,18,10
289,14,11
289,3,12
290,4,1
290,16,2
290,3,3
290,7,4
290,5,5
290,8,6
290,2,7
290,12,8
290,10,9
290,15,10
290,18,11
290,14,12
291,9,1
291,13,2
291,3,3
291,7,4
291,15,5
291,5,6
291,8,7
291,4,8
291,10,9
291,6,10
291,11,11
291,12,12
292,4,1
292,16,2
292,9,3
292,13,4
292,6,5
292,2,6
292,15,7
292,14,8
292,17,9
292,3,10
292,5,11
292,11,12
293,12,1
293,1,2
293,3,3
293,7,4
293,5,5
293,10,6
293,15,7
293,11,8
293,8,9
293,2,10
293,18,11
293,17,12
294,9,1
294,13,2
294,4,3
294,16,4
294,11,5
294,15,6
294,10,7
294,14,8
294,6,9
294,3,10
294,18,11
294,12,12
295,4,1
295,16,2
295,9,3
295,13,4
295,17,5
295,2,6
295,10,7
295,18,8
295,8,9
295,3,10
295,12,11
295,15,12
296,4,1
296,16,2
296,9,3
296,13,4
296,11,5
296,18,6
296,10,7
296,6,8
296,3,9
296,8,10
296,17,11
296,12,12
297,9,1
297,13,2
297,3,3
297,7,4
297,8,5
297,6,6
297,11,7
297,4,8
297,2,9
297,10,10
297,18,11
297,15,12
298,12,1
298,1,2
298,3,3
298,7,4
298,10,5
298,4,6
298,18,7
298,9,8
298,8,9
298,14,10
298,11,11
298,2,12
299,4,1
299,16,2
299,12,3
299,1,4
299,18,5
299,8,6
299,3,7
299,15,8
299,17,9
299,14,10
299,5,11
299,6,12
300,3,1
300,7,2
300,9,3
300,13,4
300,10,5
300,15,6
300,8,7
300,2,8
300,14,9
300,17,10
300,12,11
300,18,12
301,4,1
301,16,2
301,9,3
301,13,4
301,10,5
301,14,6
301,5,7
301,8,8
301,17,9
301,2,10
301,18,11
301,15,12
302,9,1
302,13,2
302,12,3
302,1,4
302,18,5
302,14,6
302,11,7
302,3,8
302,4,9
302,10,10
302,2,11
302,15,12
303,9,1
303,13,2
303,12,3
303,1,4
303,10,5
303,5,6
303,15,7
303,14,8
303,17,9
303,4,10
303,2,11
303,8,12
304,3,1
304,7,2
304,9,3
304,13,4
304,18,5
304,6,6
304,4,7
304,10,8
304,2,9
304,17,10
304,8,11
304,15,12
305,12,1
305,1,2
305,9,3
305,13,4
305,6,5
305,3,6
305,11,7
305,2,8
305,4,9
305,10,10
305,8,11
305,15,12
306,12,1
306,1,2
306,9,3
306,13,4
306,18,5
306,17,6
306,3,7
306,2,8
306,14,9
306,8,10
306,5,11
306,6,12
307,9,1
307,13,2
307,3,3
307,7,4
307,2,5
307,11,6
307,18,7
307,5,8
307,15,9
307,4,10
307,8,11
307,17,12
308,12,1
308,1,2
308,3,3
308,7,4
308,8,5
308,9,6
308,17,7
308,4,8
308,18,9
308,11,10
308,14,11
308,6,12
309,9,1
309,13,2
309,4,3
309,16,4
309,11,5
309,8,6
309,17,7
309,18,8
309,10,9
309,2,10
309,6,11
309,12,12
310,4,1
310,16,2
310,9,3
310,13,4
310,8,5
310,15,6
310,14,7
310,17,8
310,2,9
310,3,10
310,12,11
310,6,12
311,4,1
311,16,2
311,3,3
311,7,4
311,11,5
311,5,6
311,15,7
311,9,8
311,6,9
311,12,10
311,17,11
311,10,12
312,4,1
312,16,2
312,3,3
312,7,4
312,5,5
312,14,6
312,17,7
312,6,8
312,12,9
312,15,10
312,2,11
312,10,12
313,3,1
313,7,2
313,4,3
313,16,4
313,11,5
313,5,6
313,17,7
313,9,8
313,15,9
313,18,10
313,12,11
313,10,12
314,12,1
314,1,2
314,4,3
314,16,4
314,2,5
314,3,6
314,10,7
314,14,8
314,6,9
314,9,10
314,15,11
314,11,12
315,12,1
315,1,2
315,3,3
315,7,4
315,17,5
315,9,6
315,8,7
315,2,8
315,5,9
315,15,10
315,11,11
315,14,12
316,9,1
316,13,2
316,4,3
316,16,4
316,5,5
316,10,6
316,15,7
316,11,8
316,6,9
316,18,10
316,8,11
316,3,12
317,9,1
317,13,2
317,4,3
317,16,4
317,3,5
317,12,6
317,15,7
317,14,8
317,5,9
317,6,10
317,8,11
317,10,12
318,12,1
318,1,2
318,4,3
318,16,4
318,9,5
318,18,6
318,5,7
318,17,8
318,8,9
318,3,10
318,14,11
318,11,12
319,3,1
319,7,2
319,9,3
319,13,4
319,18,5
319,12,6
319,2,7
319,8,8
319,4,9
319,17,10
319,14,11
319,11,12
320,9,1
320,13,2
320,12,3
320,1,4
320,10,5
320,5,6
320,6,7
320,15,8
320,18,9
320,3,10
320,4,11
320,2,12
321,3,1
321,7,2
321,4,3
321,16,4
321,12,5
321,8,6
321,11,7
321,15,8
321,9,9
321,17,10
321,10,11
321,18,12
322,9,1
322,13,2
322,12,3
322,1,4
322,15,5
322,10,6
322,6,7
322,4,8
322,17,9
322,8,10
322,11,11
322,2,12
323,9,1
323,13,2
323,3,3
323,7,4
323,18,5
323,4,6
323,5,7
323,2,8
323,12,9
323,17,10
323,14,11
323,10,12
324,3,1
324,7,2
324,4,3
324,16,4
324,11,5
324,6,6
324,2,7
324,8,8
324,18,9
324,14,10
324,10,11
324,9,12
325,12,1
325,1,2
325,3,3
325,7,4
325,2,5
325,14,6
325,6,7
325,4,8
325,9,9
325,8,10
325,10,11
325,18,12
326,9,1
326,13,2
326,12,3
326,1,4
326,5,5
326,11,6
326,15,7
326,6,8
326,8,9
326,17,10
326,10,11
326,18,12
327,4,1
327,16,2
327,12,3
327,1,4
327,10,5
327,11,6
327,6,7
327,17,8
327,14,9
327,2,10
327,8,11
327,3,12
328,4,1
328,16,2
328,9,3
328,13,4
328,12,5
328,5,6
328,18,7
328,6,8
328,3,9
328,17,10
328,15,11
328,14,12
329,3,1
329,7,2
329,12,3
329,1,4
329,5,5
329,14,6
329,18,7
329,10,8
329,15,9
329,4,10
329,9,11
329,17,12
330,4,1
330,16,2
330,12,3
330,1,4
330,8,5
330,18,6
330,3,7
330,14,8
330,10,9
330,6,10
330,15,11
330,17,12
331,12,1
331,1,2
331,3,3
331,7,4
331,6,5
331,2,6
331,4,7
331,17,8
331,11,9
331,18,10
331,5,11
331,9,12
332,12,1
332,1,2
332,3,3
332,7,4
332,9,5
332,4,6
332,14,7
332,18,8
332,2,9
332,11,10
332,15,11
332,17,12
333,12,1
333,1,2
333,3,3
333,7,4
333,5,5
333,6,6
333,10,7
333,14,8
333,17,9
333,18,10
333,8,11
333,15,12
334,3,1
334,7,2
334,4,3
334,16,4
334,5,5
334,9,6
334,8,7
334,12,8
334,15,9
334,14,10
334,2,11
334,10,12
335,4,1
335,16,2
335,3,3
335,7,4
335,9,5
335,17,6
335,2,7
335,11,8
335,12,9
335,15,10
335,18,11
335,5,12
336,4,1
336,16,2
336,12,3
336,1,4
336,8,5
336,14,6
336,17,7
336,2,8
336,6,9
336,3,10
336,18,11
336,15,12
337,4,1
337,16,2
337,12,3
337,1,4
337,15,5
337,5,6
337,8,7
337,9,8
337,6,9
337,11,10
337,17,11
337,10,12
338,4,1
338,16,2
338,3,3
338,7,4
338,10,5
338,18,6
338,12,7
338,17,8
338,6,9
338,9,10
338,15,11
338,11,12
339,3,1
339,7,2
339,12,3
339,1,4
339,11,5
339,17,6
339,14,7
339,4,8
339,15,9
339,10,10
339,2,11
339,6,12
340,12,1
340,1,2
340,3,3
340,7,4
340,14,5
340,4,6
340,11,7
340,10,8
340,2,9
340,15,10
340,6,11
340,8,12
341,4,1
341,16,2
341,3,3
341,7,4
341,12,5
341,11,6
341,8,7
341,9,8
341,2,9
341,18,10
341,6,11
341,14,12
342,4,1
342,16,2
342,9,3
342,13,4
342,14,5
342,5,6
342,8,7
342,18,8
342,17,9
342,15,10
342,11,11
342,6,12
343,9,1
343,13,2
343,3,3
343,7,4
343,4,5
343,14,6
343,12,7
343,10,8
343,11,9
343,17,10
343,8,11
343,6,12
344,4,1
344,16,2
344,3,3
344,7,4
344,12,5
344,18,6
344,9,7
344,2,8
344,14,9
344,8,10
344,15,11
344,6,12
345,3,1
345,7,2
345,9,3
345,13,4
345,6,5
345,10,6
345,8,7
345,18,8
345,15,9
345,14,10
345,12,11
345,5,12
346,12,1
346,1,2
346,3,3
346,7,4
346,4,5
346,11,6
346,10,7
346,15,8
346,8,9
346,17,10
346,9,11
346,18,12
347,12,1
347,1,2
347,4,3
347,16,4
347,14,5
347,5,6
347,2,7
347,11,8
347,18,9
347,10,10
347,3,11
347,9,12
348,9,1
348,13,2
348,3,3
348,7,4
348,18,5
348,8,6
348,11,7
348,2,8
348,6,9
348,15,10
348,10,11
348,14,12
349,4,1
349,16,2
349,3,3
349,7,4
349,17,5
349,9,6
349,14,7
349,6,8
349,18,9
349,8,10
349,12,11
349,2,12
350,3,1
350,7,2
350,4,3
350,16,4
350,12,5
350,18,6
350,8,7
350,15,8
350,11,9
350,10,10
350,9,11
350,2,12
351,12,1
351,1,2
351,9,3
351,13,4
351,18,5
351,11,6
351,8,7
351,4,8
351,6,9
351,3,10
351,10,11
351,2,12
352,3,1
352,7,2
352,9,3
352,13,4
352,2,5
352,11,6
352,15,7
352,5,8
352,17,9
352,8,10
352,10,11
352,18,12
353,3,1
353,7,2
353,12,3
353,1,4
353,10,5
353,17,6
353,5,7
353,11,8
353,8,9
353,6,10
353,4,11
353,15,12
354,4,1
354,16,2
354,3,3
354,7,4
354,6,5
354,10,6
354,18,7
354,2,8
354,11,9
354,17,10
354,5,11
354,12,12
355,3,1
355,7,2
355,9,3
355,13,4
355,10,5
355,4,6
355,15,7
355,2,8
355,6,9
355,12,10
355,18,11
355,5,12
356,12,1
356,1,2
356,9,3
356,13,4
356,5,5
356,15,6
356,10,7
356,14,8
356,8,9
356,3,10
356,2,11
356,17,12
357,3,1
357,7,2
357,12,3
357,1,4
357,18,5
357,10,6
357,14,7
357,15,8
357,8,9
357,17,10
357,5,11
357,11,12
358,12,1
358,1,2
358,9,3
358,13,4
358,18,5
358,11,6
358,14,7
358,4,8
358,17,9
358,10,10
358,5,11
358,6,12
359,9,1
359,13,2
359,3,3
359,7,4
359,6,5
359,12,6
359,2,7
359,15,8
359,10,9
359,11,10
359,5,11
359,18,12
360,3,1
360,7,2
360,12,3
360,1,4
360,11,5
360,9,6
360,15,7
360,6,8
360,2,9
360,5,10
360,14,11
360,10,12
361,3,1
361,7,2
361,9,3
361,13,4
361,15,5
361,10,6
361,6,7
361,14,8
361,4,9
361,8,10
361,5,11
361,12,12
362,12,1
362,1,2
362,3,3
362,7,4
362,17,5
362,18,6
362,14,7
362,2,8
362,8,9
362,6,10
362,4,11
362,11,12
363,12,1
363,1,2
363,9,3
363,13,4
363,15,5
363,17,6
363,18,7
363,5,8
363,14,9
363,11,10
363,4,11
363,3,12
364,3,1
364,7,2
364,4,3
364,16,4
364,5,5
364,6,6
364,10,7
364,11,8
364,17,9
364,9,10
364,2,11
364,8,12
365,4,1
365,16,2
365,12,3
365,1,4
365,3,5
365,17,6
365,18,7
365,10,8
365,2,9
365,5,10
365,14,11
365,6,12
366,4,1
366,16,2
366,3,3
366,7,4
366,17,5
366,15,6
366,9,7
366,6,8
366,11,9
366,5,10
366,10,11
366,14,12
367,12,1
367,1,2
367,4,3
367,16,4
367,9,5
367,14,6
367,17,7
367,2,8
367,8,9
367,15,10
367,18,11
367,11,12
368,3,1
368,7,2
368,9,3
368,13,4
368,17,5
368,14,6
368,12,7
368,5,8
368,10,9
368,4,10
368,11,11
368,15,12
369,4,1
369,16,2
369,3,3
369,7,4
369,14,5
369,10,6
369,8,7
369,6,8
369,17,9
369,18,10
369,11,11
369,2,12
370,3,1
370,7,2
370,9,3
370,13,4
370,8,5
370,6,6
370,2,7
370,4,8
370,18,9
370,14,10
370,10,11
370,11,12
371,12,1
371,1,2
371,4,3
371,16,4
371,17,5
371,8,6
371,15,7
371,10,8
371,11,9
371,18,10
371,9,11
371,3,12
372,4,1
372,16,2
372,3,3
372,7,4
372,10,5
372,11,6
372,17,7
372,5,8
372,6,9
372,8,10
372,12,11
372,9,12
373,12,1
373,1,2
373,3,3
373,7,4
373,17,5
373,8,6
373,11,7
373,15,8
373,4,9
373,10,10
373,18,11
373,5,12
374,3,1
374,7,2
374,9,3
374,13,4
374,10,5
374,12,6
374,14,7
374,8,8
374,2,9
374,4,10
374,11,11
374,6,12
375,9,1
375,13,2
375,4,3
375,16,4
375,10,5
375,2,6
375,3,7
375,15,8
375,12,9
375,18,10
375,17,11
375,6,12
376,3,1
376,7,2
376,12,3
376,1,4
376,5,5
376,17,6
376,9,7
376,18,8
376,10,9
376,11,10
376,8,11
376,2,12
377,9,1
377,13,2
377,12,3
377,1,4
377,18,5
377,4,6
377,3,7
377,17,8
377,5,9
377,10,10
377,2,11
377,6,12
378,3,1
378,7,2
378,9,3
378,13,4
378,2,5
378,15,6
378,8,7
378,17,8
378,14,9
378,10,10
378,4,11
378,11,12
379,9,1
379,13,2
379,4,3
379,16,4
379,14,5
379,8,6
379,12,7
379,11,8
379,17,9
379,15,10
379,5,11
379,10,12
380,12,1
380,1,2
380,4,3
380,16,4
380,17,5
380,14,6
380,8,7
380,15,8
380,2,9
380,3,10
380,6,11
380,18,12
381,4,1
381,16,2
381,12,3
381,1,4
381,2,5
381,15,6
381,5,7
381,8,8
381,10,9
381,6,10
381,18,11
381,3,12
382,4,1
382,16,2
382,12,3
382,1,4
382,15,5
382,9,6
382,6,7
382,17,8
382,14,9
382,5,10
382,10,11
382,3,12
383,4,1
383,16,2
383,3,3
383,7,4
383,8,5
383,17,6
383,9,7
383,11,8
383,5,9
383,10,10
383,12,11
383,6,12
384,12,1
384,1,2
384,9,3
384,13,4
384,4,5
384,18,6
384,11,7
384,17,8
384,3,9
384,10,10
384,14,11
384,5,12
385,12,1
385,1,2
385,9,3
385,13,4
385,11,5
385,5,6
385,15,7
385,18,8
385,10,9
385,8,10
385,17,11
385,14,12
386,4,1
386,16,2
386,3,3
386,7,4
386,15,5
386,8,6
386,6,7
386,10,8
386,2,9
386,5,10
386,12,11
386,17,12
387,3,1
387,7,2
387,4,3
387,16,4
387,9,5
387,14,6
387,8,7
387,15,8
387,5,9
387,18,10
387,11,11
387,12,12
388,12,1
388,1,2
388,4,3
388,16,4
388,10,5
388,6,6
388,14,7
388,8,8
388,11,9
388,9,10
388,5,11
388,18,12
389,4,1
389,16,2
389,12,3
389,1,4
389,8,5
389,10,6
389,14,7
389,18,8
389,11,9
389,6,10
389,2,11
389,9,12
390,12,1
390,1,2
390,3,3
390,7,4
390,11,5
390,10,6
390,5,7
390,4,8
390,14,9
390,6,10
390,15,11
390,9,12
391,3,1
391,7,2
391,9,3
391,13,4
391,15,5
391,2,6
391,14,7
391,6,8
391,12,9
391,18,10
391,17,11
391,11,12
392,4,1
392,16,2
392,3,3
392,7,4
392,11,5
392,10,6
392,2,7
392,9,8
392,18,9
392,5,10
392,8,11
392,14,12
393,4,1
393,16,2
393,12,3
393,1,4
393,8,5
393,6,6
393,10,7
393,17,8
393,14,9
393,9,10
393,5,11
393,18,12
394,4,1
394,16,2
394,3,3
394,7,4
394,15,5
394,8,6
394,5,7
394,11,8
394,10,9
394,17,10
394,2,11
394,18,12
395,12,1
395,1,2
395,3,3
395,7,4
395,14,5
395,10,6
395,5,7
395,4,8
395,15,9
395,9,10
395,17,11
395,11,12
396,4,1
396,16,2
396,9,3
396,13,4
396,8,5
